traffic_mean,traffic_std,packet_rate,packet_variance,active_hosts,traffic_entropy,label,AI_MSE,AI_Prediction,Result,Distance_From_Threshold
-62.667,8.664,1.2,75.067,6,3.341,0,0.0004894225851524457,0,Đúng,-0.10457557741484756
-66.222,7.546,1.8,56.944,9,3.357,0,0.0010499759871586214,0,Đúng,-0.10401502401284138
-61.75,7.025,1.6,49.357,8,3.56,0,0.0032658036107962554,0,Đúng,-0.10179919638920375
-31.867,4.224,3.0,17.838,15,3.354,1,0.15079560239196532,1,Đúng,0.045730602391965317
-67.1,7.141,2.0,50.989,10,3.346,0,0.004424670598501524,0,Đúng,-0.10064032940149849
-64.385,5.253,2.6,27.59,13,3.369,0,0.0039238390062232035,0,Đúng,-0.1011411609937768
-58.5,6.776,2.4,45.909,12,3.342,0,0.0037952723318406428,0,Đúng,-0.10126972766815936
-56.5,5.968,2.0,35.611,10,3.424,0,0.004392063892822572,0,Đúng,-0.10067293610717744
-66.75,5.874,1.6,34.5,8,3.371,0,0.004707840434767139,0,Đúng,-0.10035715956523286
-62.5,9.04,1.6,81.714,8,3.405,0,0.0012588165642067005,0,Đúng,-0.1038061834357933
-61.0,6.952,1.4,48.333,7,3.245,0,0.002216246223252938,0,Đúng,-0.10284875377674707
-63.231,6.247,2.6,39.026,13,3.37,0,0.0005701592442852811,0,Đúng,-0.10449484075571472
-60.143,7.777,1.4,60.476,7,3.388,0,0.0005100045740182277,0,Đúng,-0.10455499542598178
-61.6,10.294,3.0,105.971,15,3.353,0,0.013759925923349318,0,Đúng,-0.09130507407665069
-60.909,8.479,2.2,71.891,11,3.35,0,0.0006161496835345746,0,Đúng,-0.10444885031646543
-68.417,6.557,2.4,42.992,12,3.406,0,0.013797961492878097,0,Đúng,-0.09126703850712191
-60.286,6.402,2.8,40.989,14,3.348,0,0.00378746135301739,0,Đúng,-0.10127753864698262
-31.5,3.503,2.8,12.269,14,3.518,1,0.09695548371034875,0,Sai,-0.008109516289651258
-59.0,7.151,1.6,51.143,8,3.468,0,0.002499796658245237,0,Đúng,-0.10256520334175477
-32.833,5.113,3.6,26.147,18,3.372,1,0.18892350196547314,1,Đúng,0.08385850196547313
-61.933,7.878,3.0,62.067,15,3.375,0,0.003285085028496039,0,Đúng,-0.10177991497150396
-62.929,7.437,2.8,55.302,14,3.41,0,0.0020132965233021893,0,Đúng,-0.10305170347669781
-64.4,8.385,1.0,70.3,5,3.368,0,0.003240020489034185,0,Đúng,-0.10182497951096582
-66.0,5.715,2.6,32.667,13,3.392,0,0.005869065093556661,0,Đúng,-0.09919593490644335
-63.833,7.627,1.2,58.167,6,3.368,0,0.0017234478473914974,0,Đúng,-0.10334155215260851
-58.375,6.886,1.6,47.411,8,3.391,0,0.0034773831005339285,0,Đúng,-0.10158761689946608
-64.933,8.722,3.0,76.067,15,3.323,0,0.015147417372373956,0,Đúng,-0.08991758262762604
-57.833,4.956,1.2,24.567,6,3.368,0,0.00359454542585955,0,Đúng,-0.10147045457414046
-60.875,7.376,1.6,54.411,8,3.242,0,0.0017499361775426107,0,Đúng,-0.10331506382245739
-59.7,8.26,2.0,68.233,10,3.349,1,0.0012683407945175116,0,Sai,-0.10379665920548249
-37.594,4.346,13.8,18.892,69,3.297,1,2.6428006222059426,1,Đúng,2.5377356222059424
-62.25,8.498,1.6,72.214,8,3.446,0,0.0010047065425453792,0,Đúng,-0.10406029345745463
-62.231,8.167,2.6,66.692,13,3.341,0,0.0009597572127181855,0,Đúng,-0.10410524278728182
-57.667,3.83,1.2,14.667,6,3.438,0,0.007560876681499271,0,Đúng,-0.09750412331850074
-62.571,8.264,1.4,68.286,7,3.289,0,0.0014311691342032765,0,Đúng,-0.10363383086579672
-63.222,6.741,1.8,45.444,9,3.314,0,0.0016341854519103197,0,Đúng,-0.10343081454808968
-63.333,9.108,3.0,82.952,15,3.473,0,0.002860094296352141,0,Đúng,-0.10220490570364786
-64.625,8.176,1.6,66.839,8,3.426,0,0.002620643111667159,0,Đúng,-0.10244435688833285
-61.833,4.446,1.2,19.767,6,3.343,0,0.005995601078689069,0,Đúng,-0.09906939892131093
-64.857,6.986,1.4,48.81,7,3.369,0,0.0014306431522004691,0,Đúng,-0.10363435684779954
-33.071,5.797,2.8,33.61,14,3.319,1,0.2376313612634784,1,Đúng,0.13256636126347837
-60.364,7.201,2.2,51.855,11,3.31,0,0.0021341414885667877,0,Đúng,-0.10293085851143322
-58.0,6.797,2.2,46.2,11,3.377,0,0.0028700849022139014,0,Đúng,-0.10219491509778611
-58.3,9.214,2.0,84.9,10,3.346,0,0.009892961806372929,0,Đúng,-0.09517203819362707
-59.375,8.733,1.6,76.268,8,3.359,0,0.003105544434875774,0,Đúng,-0.10195945556512423
-64.6,6.791,3.0,46.114,15,3.303,0,0.0031457944588368877,0,Đúng,-0.10191920554116311
-63.846,8.265,2.6,68.308,13,3.334,0,0.0022496836747046547,0,Đúng,-0.10281531632529535
-64.615,5.62,2.6,31.59,13,3.366,0,0.0029519558803299973,0,Đúng,-0.10211304411967001
-64.0,6.387,1.2,40.8,6,3.343,0,0.003329988971822208,0,Đúng,-0.1017350110281778
-64.75,8.248,2.4,68.023,12,3.365,0,0.0012287665630136974,0,Đúng,-0.10383623343698631
-60.875,8.855,1.6,78.411,8,3.398,0,0.0011312829128640228,0,Đúng,-0.10393371708713599
-63.333,6.919,1.2,47.867,6,3.488,0,0.0007202292454274113,0,Đúng,-0.10434477075457259
-63.4,6.229,1.0,38.8,5,3.358,0,0.005634924253295464,0,Đúng,-0.09943007574670454
-31.235,5.226,3.4,27.316,17,3.335,1,0.2409713737946907,1,Đúng,0.13590637379469067
-60.143,5.843,1.4,34.143,7,3.287,0,0.0035004701180527745,0,Đúng,-0.10156452988194722
-59.8,5.493,2.0,30.178,10,3.348,1,0.0018901775454767814,0,Sai,-0.10317482245452322
-66.417,7.077,2.4,50.083,12,3.463,0,0.007661767854729939,0,Đúng,-0.09740323214527007
-61.545,6.729,2.2,45.273,11,3.383,0,0.0006858226616981328,0,Đúng,-0.10437917733830188
-59.385,7.332,2.6,53.756,13,3.391,0,0.0007963443723968994,0,Đúng,-0.10426865562760311
-58.667,7.089,1.8,50.25,9,3.308,0,0.006030627692888668,0,Đúng,-0.09903437230711133
-59.286,3.498,1.4,12.238,7,3.453,0,0.00882549515423088,0,Đúng,-0.09623950484576912
-59.692,5.633,2.6,31.731,13,3.356,1,0.007742940788931175,0,Sai,-0.09732205921106883
-63.1,6.045,2.0,36.544,10,3.329,0,0.00484354169693972,0,Đúng,-0.10022145830306028
-64.8,7.584,2.0,57.511,10,3.427,0,0.0005594798778120504,0,Đúng,-0.10450552012218796
-60.455,8.454,2.2,71.473,11,3.404,0,0.0011666756166898923,0,Đúng,-0.10389832438331012
-63.25,7.497,2.4,56.205,12,3.404,0,0.0008331999967074654,0,Đúng,-0.10423180000329255
-57.0,7.131,3.0,50.857,15,3.401,0,0.002184236441038183,0,Đúng,-0.10288076355896182
-63.615,5.81,2.6,33.756,13,3.437,0,0.005440006248799499,0,Đúng,-0.09962499375120051
-63.571,6.914,2.8,47.802,14,3.339,0,0.0014014873716596988,0,Đúng,-0.10366351262834031
-59.625,7.21,1.6,51.982,8,3.391,0,0.0018027073871660904,0,Đúng,-0.10326229261283391
-59.0,7.703,2.0,59.333,10,3.321,0,0.0031607890597106815,0,Đúng,-0.10190421094028933
-61.667,6.863,3.0,47.095,15,3.361,0,0.002797430595196781,0,Đúng,-0.10226756940480322
-62.231,4.512,2.6,20.359,13,3.481,0,0.0058229443298879165,0,Đúng,-0.09924205567011209
-61.182,5.528,2.2,30.564,11,3.381,0,0.0009208493184838218,0,Đúng,-0.10414415068151618
-57.667,7.89,1.8,62.25,9,3.414,0,0.004215883437812777,0,Đúng,-0.10084911656218723
-61.429,4.65,1.4,21.619,7,3.494,0,0.002951617770666045,0,Đúng,-0.10211338222933396
-64.25,8.892,1.6,79.071,8,3.435,0,0.0016739154019969817,0,Đúng,-0.10339108459800303
-66.333,6.408,1.2,41.067,6,3.414,0,0.0043930209588286554,0,Đúng,-0.10067197904117135
-63.667,7.73,1.8,59.75,9,3.361,0,0.001783968547233213,0,Đúng,-0.10328103145276679
-64.455,7.634,2.2,58.273,11,3.43,0,0.001513044064861386,0,Đúng,-0.10355195593513862
-64.857,6.568,1.4,43.143,7,3.411,0,0.002045566929438377,0,Đúng,-0.10301943307056163
-62.727,5.515,2.2,30.418,11,3.474,0,0.002596945984159722,0,Đúng,-0.10246805401584029
-63.4,7.069,3.0,49.971,15,3.349,0,0.004274034477061682,0,Đúng,-0.10079096552293833
-62.455,7.515,2.2,56.473,11,3.376,0,0.0003220540966364502,0,Đúng,-0.10474294590336355
-63.833,6.9,2.4,47.606,12,3.427,0,0.002614004666898576,0,Đúng,-0.10245099533310142
-60.8,6.143,2.0,37.733,10,3.421,0,0.0011733511579861214,0,Đúng,-0.10389164884201388
-55.8,5.933,1.0,35.2,5,3.333,0,0.006955783619047672,0,Đúng,-0.09810921638095234
-65.667,6.665,2.4,44.424,12,3.359,0,0.0026697585779623645,0,Đúng,-0.10239524142203764
-59.778,6.797,1.8,46.194,9,3.34,0,0.0012826606415345324,0,Đúng,-0.10378233935846547
-63.0,6.803,1.6,46.286,8,3.391,0,0.0010022657080067038,0,Đúng,-0.10406273429199331
-61.1,6.19,2.0,38.322,10,3.335,0,0.0017367687448247647,0,Đúng,-0.10332823125517523
-67.0,2.121,1.0,4.5,5,3.335,0,0.05532119019909896,0,Đúng,-0.04974380980090105
-60.0,5.844,2.8,34.154,14,3.431,0,0.006795482073541272,0,Đúng,-0.09826951792645873
-62.333,4.359,1.8,19.0,9,3.436,1,0.004031600962974752,0,Sai,-0.10103339903702525
-60.917,8.361,2.4,69.902,12,3.37,0,0.0010983221020106541,0,Đúng,-0.10396667789798936
-64.5,7.047,2.8,49.654,14,3.371,0,0.00038902778872117096,0,Đúng,-0.10467597221127883
-63.0,10.119,1.2,102.4,6,3.319,0,0.005819148803058494,0,Đúng,-0.09924585119694151
-63.833,8.178,2.4,66.879,12,3.404,0,0.00047783558696356133,0,Đúng,-0.10458716441303645
-61.375,7.652,1.6,58.554,8,3.481,0,0.001623755948539682,0,Đúng,-0.10344124405146032
-59.333,7.335,3.0,53.81,15,3.371,0,0.0027598548045212894,0,Đúng,-0.10230514519547872
-60.909,6.139,2.2,37.691,11,3.361,1,0.0010908131215183778,0,Sai,-0.10397418687848163
-63.214,8.586,2.8,73.72,14,3.347,0,0.0032981148717695767,0,Đúng,-0.10176688512823043
-33.4,4.272,4.0,18.253,20,3.363,1,0.13391733015514853,1,Đúng,0.02885233015514853
-63.556,8.064,1.8,65.028,9,3.356,0,0.0022207477617348834,0,Đúng,-0.10284425223826513
-61.692,8.189,2.6,67.064,13,3.368,0,0.0009658626988753167,0,Đúng,-0.10409913730112469
-63.111,8.177,1.8,66.861,9,3.362,0,0.0019480382645077812,0,Đúng,-0.10311696173549223
-63.8,7.627,3.0,58.171,15,3.363,0,0.002694417177374261,0,Đúng,-0.10237058282262575
-64.125,7.415,1.6,54.982,8,3.39,0,0.0016473089438068052,0,Đúng,-0.1034176910561932
-65.429,4.353,1.4,18.952,7,3.347,0,0.006863619200443146,0,Đúng,-0.09820138079955686
-56.909,6.862,2.2,47.091,11,3.334,0,0.0026783668003052727,0,Đúng,-0.10238663319969474
-60.286,8.519,1.4,72.571,7,3.324,0,0.0012527187924546105,0,Đúng,-0.10381228120754539
-59.455,6.314,2.2,39.873,11,3.269,1,0.003119102349272228,0,Sai,-0.10194589765072778
-64.833,7.209,2.4,51.97,12,3.42,0,0.0028075017950509045,0,Đúng,-0.1022574982049491
-33.0,5.51,2.4,30.364,12,3.414,1,0.20468279307686746,1,Đúng,0.09961779307686745
-60.222,9.846,1.8,96.944,9,3.375,0,0.010004115439740172,0,Đúng,-0.09506088456025984
-60.7,8.42,2.0,70.9,10,3.321,0,0.0006090474982151789,0,Đúng,-0.10445595250178483
-59.714,9.656,1.4,93.238,7,3.418,0,0.005469550344044587,0,Đúng,-0.09959544965595542
-55.875,4.764,1.6,22.696,8,3.372,1,0.005609104607741353,0,Sai,-0.09945589539225866
-63.222,7.563,1.8,57.194,9,3.324,0,0.000844393893755753,0,Đúng,-0.10422060610624426
-63.375,7.425,1.6,55.125,8,3.35,0,0.00025078299761374195,0,Đúng,-0.10481421700238626
-63.923,6.861,2.6,47.077,13,3.335,0,0.0009850500761941783,0,Đúng,-0.10407994992380583
-62.7,7.364,2.0,54.233,10,3.346,0,0.0004666741039329819,0,Đúng,-0.10459832589606702
-65.556,8.002,1.8,64.028,9,3.438,0,0.0007353582132002019,0,Đúng,-0.1043296417867998
-62.143,8.104,2.8,65.67,14,3.443,0,0.001575398193484287,0,Đúng,-0.10348960180651572
-61.533,7.463,3.0,55.695,15,3.343,0,0.0031781532671329524,0,Đúng,-0.10188684673286705
-67.364,6.233,2.2,38.855,11,3.31,0,0.006907048255561959,0,Đúng,-0.09815795174443805
-61.231,6.18,2.6,38.192,13,3.28,1,0.004261144933565097,0,Sai,-0.10080385506643491
-64.923,7.123,2.6,50.744,13,3.338,0,0.001110764576661387,0,Đúng,-0.10395423542333862
-62.091,8.179,2.2,66.891,11,3.404,0,0.00018474735568450482,0,Đúng,-0.1048802526443155
-63.9,8.034,2.0,64.544,10,3.375,0,0.0017937076540651886,0,Đúng,-0.10327129234593482
-62.167,7.834,1.2,61.367,6,3.371,0,0.0009194774821283266,0,Đúng,-0.10414552251787168
-65.714,9.482,1.4,89.905,7,3.391,0,0.002946768585836784,0,Đúng,-0.10211823141416322
-59.077,7.577,2.6,57.41,13,3.344,0,0.0006000394640229295,0,Đúng,-0.10446496053597708
-62.0,6.876,2.4,47.273,12,3.383,0,0.0005549907432304484,0,Đúng,-0.10451000925676955
-57.714,9.069,1.4,82.238,7,3.433,0,0.01872478208809129,0,Đúng,-0.08634021791190871
-61.0,8.466,1.4,71.667,7,3.391,0,0.0013395398127488594,0,Đúng,-0.10372546018725115
-67.167,5.382,1.2,28.967,6,3.245,0,0.007417533071817565,0,Đúng,-0.09764746692818244
-62.286,8.905,2.8,79.297,14,3.432,0,0.0013931365197842726,0,Đúng,-0.10367186348021573
-60.6,2.408,1.0,5.8,5,3.333,0,0.04040142544561615,0,Đúng,-0.06466357455438385
-63.2,8.715,2.0,75.956,10,3.405,0,0.0028273673915612733,0,Đúng,-0.10223763260843874
-60.6,8.503,1.0,72.3,5,3.536,0,0.008771609224734108,0,Đúng,-0.0962933907752659
-60.6,9.423,1.0,88.8,5,3.421,0,0.007634074993025836,0,Đúng,-0.09743092500697417
-60.0,7.616,1.6,58.0,8,3.391,0,0.0005205607404826214,0,Đúng,-0.10454443925951738
-61.833,6.206,2.4,38.515,12,3.417,0,0.0018777605748876369,0,Đúng,-0.10318723942511236
-65.538,6.553,2.6,42.936,13,3.289,0,0.003310866183211102,0,Đúng,-0.1017541338167889
-56.5,5.681,2.8,32.269,14,3.401,1,0.009409062889421985,0,Sai,-0.09565593711057802
-62.846,7.301,2.6,53.308,13,3.45,0,0.004161261635248545,0,Đúng,-0.10090373836475146
-61.286,7.248,2.8,52.527,14,3.326,0,0.001204738216312988,0,Đúng,-0.10386026178368701
-64.8,7.05,1.0,49.7,5,3.366,0,0.0032808113319143495,0,Đúng,-0.10178418866808565
-60.571,7.656,1.4,58.619,7,3.393,0,5.730311540505736e-05,0,Đúng,-0.10500769688459495
-69.833,7.935,1.2,62.967,6,3.364,0,0.016922248432781773,0,Đúng,-0.08814275156721824
-65.125,6.77,1.6,45.839,8,3.357,0,0.001935719281151304,0,Đúng,-0.1031292807188487
-62.636,7.447,2.2,55.455,11,3.338,0,0.0005032971842449733,0,Đúng,-0.10456170281575503
-59.333,8.283,2.4,68.606,12,3.336,0,0.00410667250909785,0,Đúng,-0.10095832749090215
-66.111,7.541,1.8,56.861,9,3.357,0,0.0009004546502200096,0,Đúng,-0.10416454534978
-60.385,7.773,2.6,60.423,13,3.386,0,0.0002735022965473075,0,Đúng,-0.1047914977034527
-63.429,7.208,1.4,51.952,7,3.262,0,0.0027163223933786966,0,Đúng,-0.10234867760662131
-62.375,6.781,1.6,45.982,8,3.484,0,0.0018477973571877984,0,Đúng,-0.1032172026428122
-65.222,7.049,1.8,49.694,9,3.365,0,0.0019271406267118523,0,Đúng,-0.10313785937328815
-60.8,8.456,2.0,71.511,10,3.462,0,0.0029428543969693423,0,Đúng,-0.10212214560303066
-59.714,9.322,1.4,86.905,7,3.494,0,0.012089858362057481,0,Đúng,-0.09297514163794253
-61.333,5.805,2.4,33.697,12,3.342,0,0.0034160628857948933,0,Đúng,-0.10164893711420511
-67.25,7.021,2.4,49.295,12,3.343,0,0.007656899644707103,0,Đúng,-0.0974081003552929
-62.182,7.209,2.2,51.964,11,3.418,0,0.001942535819229206,0,Đúng,-0.1031224641807708
-62.556,8.676,1.8,75.278,9,3.487,0,0.0017549057181976198,0,Đúng,-0.10331009428180239
-62.5,7.791,1.2,60.7,6,3.318,0,0.0010035429153888167,0,Đúng,-0.10406145708461119
-59.545,5.336,2.2,28.473,11,3.364,1,0.0026002421694689445,0,Sai,-0.10246475783053106
-59.556,6.858,1.8,47.028,9,3.375,1,0.001373512739101331,0,Sai,-0.10369148726089868
-60.125,7.259,1.6,52.696,8,3.341,0,0.0017328618146047045,0,Đúng,-0.1033321381853953
-63.636,7.915,2.2,62.655,11,3.393,0,0.001438338126281492,0,Đúng,-0.10362666187371851
-62.889,8.343,1.8,69.611,9,3.375,0,0.001602230908272115,0,Đúng,-0.10346276909172789
-59.778,5.208,3.6,27.124,18,3.31,1,0.029175418193361686,0,Sai,-0.07588958180663832
-62.75,5.849,1.6,34.214,8,3.409,0,0.0018123365709598457,0,Đúng,-0.10325266342904016
-64.875,7.936,1.6,62.982,8,3.445,0,0.0009681026804890946,0,Đúng,-0.10409689731951091
-61.667,6.904,3.0,47.667,15,3.46,0,0.0054864961930399326,0,Đúng,-0.09957850380696007
-62.533,6.707,3.0,44.981,15,3.421,0,0.0034482871921517632,0,Đúng,-0.10161671280784824
-60.222,7.596,1.8,57.694,9,3.307,0,0.0013888851358068253,0,Đúng,-0.10367611486419318
-67.75,4.743,1.6,22.5,8,3.355,0,0.007213822579115191,0,Đúng,-0.09785117742088481
-63.8,6.125,2.0,37.511,10,3.45,0,0.0037092506655723857,0,Đúng,-0.10135574933442762
-59.571,9.217,1.4,84.952,7,3.304,0,0.0025367416938007867,0,Đúng,-0.10252825830619922
-59.875,7.882,1.6,62.125,8,3.374,0,0.0013880896482167235,0,Đúng,-0.10367691035178328
-65.667,6.387,2.4,40.788,12,3.329,0,0.0031582384372213237,0,Đúng,-0.10190676156277868
-69.0,5.254,2.2,27.6,11,3.436,0,0.016811595506553586,0,Đúng,-0.08825340449344642
-61.2,7.857,2.0,61.733,10,3.348,0,0.001104067547119044,0,Đúng,-0.10396093245288096
-67.0,6.575,2.8,43.231,14,3.401,0,0.007078972575165653,0,Đúng,-0.09798602742483435
-60.333,9.474,1.8,89.75,9,3.453,0,0.007497767129848236,0,Đúng,-0.09756723287015177
-66.727,7.564,2.2,57.218,11,3.353,0,0.003891933990615675,0,Đúng,-0.10117306600938433
-62.333,7.433,1.8,55.25,9,3.426,0,0.0011284746526507119,0,Đúng,-0.10393652534734929
-33.615,4.407,2.6,19.423,13,3.415,1,0.11988956432301241,1,Đúng,0.014824564323012407
-65.727,7.336,2.2,53.818,11,3.35,0,0.0011986601796190514,0,Đúng,-0.10386633982038096
-64.75,5.776,1.6,33.357,8,3.357,0,0.002377601867818822,0,Đúng,-0.10268739813218118
-64.143,8.859,1.4,78.476,7,3.37,0,0.0008830069371645188,0,Đúng,-0.10418199306283549
-62.75,5.643,2.4,31.841,12,3.378,0,0.0017120026122343192,0,Đúng,-0.10335299738776568
-63.889,7.184,1.8,51.611,9,3.39,0,0.0012674310250270525,0,Đúng,-0.10379756897497296
-63.8,11.1,1.0,123.2,5,3.272,0,0.021905898497283107,0,Đúng,-0.0831591015027169
-59.625,6.232,1.6,38.839,8,3.372,0,0.0010425069127795942,0,Đúng,-0.1040224930872204
-65.8,9.841,2.0,96.844,10,3.451,0,0.012250206935866528,0,Đúng,-0.09281479306413348
-61.615,8.13,2.6,66.09,13,3.346,0,0.0014004661765676357,0,Đúng,-0.10366453382343237
-33.333,4.201,3.6,17.647,18,3.367,1,0.12571278687421047,1,Đúng,0.02064778687421047
-63.8,6.179,2.0,38.178,10,3.375,0,0.0015842943101309877,0,Đúng,-0.10348070568986902
-64.0,4.781,1.6,22.857,8,3.315,0,0.009322458108449373,0,Đúng,-0.09574254189155063
-62.308,7.052,2.6,49.731,13,3.327,0,0.0016097370973360877,0,Đúng,-0.10345526290266392
-59.538,5.953,2.6,35.436,13,3.401,0,0.005497240538833326,0,Đúng,-0.09956775946116668
-64.0,9.496,2.4,90.182,12,3.404,0,0.003904446479808124,0,Đúng,-0.10116055352019188
-63.75,8.551,2.4,73.114,12,3.366,0,0.000863694443729021,0,Đúng,-0.10420130555627098
-63.556,6.912,1.8,47.778,9,3.385,0,0.0008455124526586946,0,Đúng,-0.10421948754734131
-66.273,8.223,2.2,67.618,11,3.379,0,0.002888229802019591,0,Đúng,-0.10217677019798041
-61.143,8.435,1.4,71.143,7,3.324,0,0.0003256430243669232,0,Đúng,-0.10473935697563308
-60.333,6.501,1.2,42.267,6,3.519,0,0.002527558819538591,0,Đúng,-0.10253744118046142
-64.375,8.262,1.6,68.268,8,3.411,0,0.002583080382004684,0,Đúng,-0.10248191961799533
-63.25,7.723,1.6,59.643,8,3.499,0,0.0006446458434588856,0,Đúng,-0.10442035415654112
-61.0,8.71,3.0,75.857,15,3.324,0,0.00428313848925596,0,Đúng,-0.10078186151074404
-62.444,6.247,1.8,39.028,9,3.454,0,0.001682971024713045,0,Đúng,-0.10338202897528696
-62.625,9.164,1.6,83.982,8,3.318,0,0.002024308450119943,0,Đúng,-0.10304069154988006
-63.6,7.169,3.0,51.4,15,3.375,0,0.0030368357152126377,0,Đúng,-0.10202816428478736
-62.222,7.242,1.8,52.444,9,3.26,0,0.0011158991323507175,0,Đúng,-0.10394910086764929
-57.875,6.854,1.6,46.982,8,3.328,0,0.006850187056784161,0,Đúng,-0.09821481294321585
-65.385,8.068,2.6,65.09,13,3.33,0,0.004948888265794608,0,Đúng,-0.1001161117342054
-64.5,8.449,2.0,71.389,10,3.364,0,0.0008149805285609391,0,Đúng,-0.10425001947143907
-61.0,6.693,1.2,44.8,6,3.417,0,0.0008114403466052234,0,Đúng,-0.10425355965339478
-59.0,7.81,1.0,61.0,5,3.297,0,0.004893070347644134,0,Đúng,-0.10017192965235587
-57.0,5.269,3.6,27.765,18,3.356,1,0.015077536094294111,0,Sai,-0.08998746390570589
-62.333,7.584,2.4,57.515,12,3.335,0,0.000659484021783651,0,Đúng,-0.10440551597821636
-63.286,8.597,1.4,73.905,7,3.444,0,0.0011098435228572765,0,Đúng,-0.10395515647714273
-63.455,8.395,2.2,70.473,11,3.366,0,0.0017289149670677614,0,Đúng,-0.10333608503293225
-60.25,7.187,2.4,51.659,12,3.441,0,0.0030944993532946267,0,Đúng,-0.10197050064670538
-66.5,4.928,1.6,24.286,8,3.426,0,0.004738303762865672,0,Đúng,-0.10032669623713433
-67.6,7.763,3.0,60.257,15,3.443,0,0.009932806561627478,0,Đúng,-0.09513219343837252
-63.385,7.763,2.6,60.256,13,3.368,0,0.0004279498578916874,0,Đúng,-0.10463705014210832
-62.4,7.726,3.0,59.686,15,3.405,0,0.0035756149353582205,0,Đúng,-0.10148938506464178
-59.571,7.939,2.8,63.033,14,3.393,0,0.001051861214908285,0,Đúng,-0.10401313878509172
-64.0,7.45,1.8,55.5,9,3.392,0,0.001717852775318698,0,Đúng,-0.1033471472246813
-64.0,7.675,2.4,58.909,12,3.37,0,0.0010392263813225587,0,Đúng,-0.10402577361867744
-61.111,7.457,1.8,55.611,9,3.422,0,0.0006137778331007115,0,Đúng,-0.1044512221668993
-59.4,7.956,1.0,63.3,5,3.331,0,0.004223507592172291,0,Đúng,-0.10084149240782772
-61.5,8.142,1.2,66.3,6,3.389,0,0.001243705036738543,0,Đúng,-0.10382129496326147
-65.154,8.726,2.6,76.141,13,3.404,0,0.0013698081695431245,0,Đúng,-0.10369519183045688
-61.857,3.805,1.4,14.476,7,3.497,0,0.00622131423129874,0,Đúng,-0.09884368576870127
-67.5,4.982,2.4,24.818,12,3.439,0,0.015130192494733269,0,Đúng,-0.08993480750526674
-63.0,7.297,1.8,53.25,9,3.342,0,0.0002844760508296673,0,Đúng,-0.10478052394917034
-61.7,7.889,2.0,62.233,10,3.279,0,0.0004795455994652618,0,Đúng,-0.10458545440053474
-65.7,7.689,2.0,59.122,10,3.392,0,0.0023257505279998245,0,Đúng,-0.10273924947200018
-62.462,7.412,2.6,54.936,13,3.36,0,0.00037792559374126626,0,Đúng,-0.10468707440625874
-61.167,5.037,1.2,25.367,6,3.349,0,0.0030840703210639735,0,Đúng,-0.10198092967893603
-63.444,6.912,1.8,47.778,9,3.327,0,0.0009894869222238111,0,Đúng,-0.1040755130777762
-61.25,7.818,2.4,61.114,12,3.426,0,0.0009095615383553434,0,Đúng,-0.10415543846164466
-64.429,6.802,2.8,46.264,14,3.372,0,0.0002476358847557112,0,Đúng,-0.1048173641152443
-64.533,7.039,3.0,49.552,15,3.335,0,0.0027583890860384615,0,Đúng,-0.10230661091396154
-66.2,4.604,1.0,21.2,5,3.337,0,0.00693554360267459,0,Đúng,-0.09812945639732541
-59.417,7.621,2.4,58.083,12,3.307,0,0.004848370082721552,0,Đúng,-0.10021662991727845
-65.333,10.558,1.2,111.467,6,3.368,0,0.010702605934290564,0,Đúng,-0.09436239406570944
-57.5,6.686,1.2,44.7,6,3.295,0,0.00772086826480491,0,Đúng,-0.0973441317351951
-66.4,7.367,2.0,54.267,10,3.33,0,0.0026966523444857207,0,Đúng,-0.10236834765551428
-64.4,8.806,3.0,77.543,15,3.375,0,0.007618737218928507,0,Đúng,-0.0974462627810715
-67.4,9.915,1.0,98.3,5,3.392,0,0.01875447180633165,0,Đúng,-0.08631052819366836
-61.833,7.861,2.4,61.788,12,3.432,0,0.0008877572388464334,0,Đúng,-0.10417724276115357
-64.727,8.673,2.2,75.218,11,3.312,0,0.001294042493664053,0,Đúng,-0.10377095750633596
-65.0,7.463,2.8,55.692,14,3.446,0,0.003047373733383712,0,Đúng,-0.1020176262666163
-62.273,5.901,2.2,34.818,11,3.391,0,0.000852347327529479,0,Đúng,-0.10421265267247053
-60.5,8.777,2.8,77.038,14,3.412,0,0.004047878036469034,0,Đúng,-0.10101712196353096
-64.583,7.166,2.4,51.356,12,3.293,0,0.001278617423849165,0,Đúng,-0.10378638257615085
-62.5,6.536,2.0,42.722,10,3.272,0,0.0049898339806777195,0,Đúng,-0.10007516601932229
-36.85,4.479,12.0,20.062,60,3.335,1,1.6617886304970435,1,Đúng,1.5567236304970435
-60.125,8.659,1.6,74.982,8,3.464,0,0.005744350512481556,0,Đúng,-0.09932064948751845
-65.4,4.219,1.0,17.8,5,3.388,0,0.0069284555217265,0,Đúng,-0.09813654447827351
-31.583,5.125,2.4,26.265,12,3.401,1,0.20799946411983228,1,Đúng,0.10293446411983227
-66.375,7.405,1.6,54.839,8,3.462,0,0.0014617183599851754,0,Đúng,-0.10360328164001482
-66.0,8.319,1.2,69.2,6,3.318,0,0.003575242146090576,0,Đúng,-0.10148975785390943
-63.308,8.807,2.6,77.564,13,3.367,0,0.001561293541355809,0,Đúng,-0.10350370645864419
-66.417,7.465,2.4,55.72,12,3.374,0,0.003308897471769425,0,Đúng,-0.10175610252823059
